Version,Name,Size,NR,NAuth,LOC added,MAX LOC added,AVG LOC added,Churn,MAX Churn,AVG Churn,Age,Buggy
3.4.1,src/java/test/org/apache/zookeeper/test/FLETest.java,4419,2,2,580,405,290.00,448,405,224.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/FLEZeroWeightTest.java,1625,1,1,175,175,175.00,175,175,175.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/FollowerResyncConcurrencyTest.java,1777,1,1,483,483,483.00,483,483,483.00,1,Yes
3.4.1,src/java/test/org/apache/zookeeper/test/FourLetterWordsQuorumTest.java,873,2,2,113,112,56.50,113,112,56.50,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/FourLetterWordsTest.java,990,4,3,177,170,44.25,171,170,42.75,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/GetChildren2Test.java,1088,1,1,136,136,136.00,136,136,136.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java,2727,1,1,281,281,281.00,281,281,281.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/IntegrityCheck.java,3010,1,1,232,232,232.00,232,232,232.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/InvalidSnapshotTest.java,985,1,1,100,100,100.00,100,100,100.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/JMXEnv.java,1763,1,1,177,177,177.00,177,177,177.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/KeeperStateTest.java,962,1,1,76,76,76.00,76,76,76.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/LENonTerminateTest.java,2642,1,1,377,377,377.00,377,377,377.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/LETest.java,1754,1,1,140,140,140.00,140,140,140.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/LoadFromLogTest.java,1256,1,1,437,437,437.00,437,437,437.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/MaxCnxnsTest.java,1224,1,1,127,127,127.00,127,127,127.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/MultiTransactionTest.java,792,1,1,264,264,264.00,264,264,264.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/NioNettySuiteBase.java,215,1,1,43,43,43.00,43,43,43.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/NioNettySuiteHammerTest.java,150,1,1,30,30,30.00,30,30,30.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/NioNettySuiteTest.java,185,1,1,37,37,37.00,37,37,37.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/NullDataTest.java,954,1,1,75,75,75.00,75,75,75.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/OOMTest.java,2053,1,1,160,160,160.00,160,160,160.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ObserverHierarchicalQuorumTest.java,349,1,1,39,39,39.00,39,39,39.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ObserverQuorumHammerTest.java,319,1,1,39,39,39.00,39,39,39.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ObserverTest.java,1812,1,1,233,233,233.00,233,233,233.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/PurgeTxnTest.java,1051,1,1,87,87,87.00,87,87,87.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/QuorumBase.java,3340,1,1,355,355,355.00,355,355,355.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/QuorumHammerTest.java,402,1,1,51,51,51.00,51,51,51.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/QuorumQuotaTest.java,812,1,1,59,59,59.00,59,59,59.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/QuorumTest.java,3727,1,1,462,462,462.00,462,462,462.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/QuorumUtil.java,1268,1,1,258,258,258.00,258,258,258.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/QuorumZxidSyncTest.java,1380,1,1,171,171,171.00,171,171,171.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ReadOnlyModeTest.java,723,1,1,241,241,241.00,241,241,241.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/RecoveryTest.java,2714,1,1,206,206,206.00,206,206,206.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/RepeatStartupTest.java,846,1,1,68,68,68.00,68,68,68.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/RestoreCommittedLogTest.java,261,1,1,87,87,87.00,87,87,87.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/SaslAuthFailTest.java,372,1,1,124,124,124.00,124,124,124.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/SaslAuthTest.java,495,1,1,165,165,165.00,165,165,165.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/SessionInvalidationTest.java,315,1,1,105,105,105.00,105,105,105.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/SessionTest.java,4574,1,1,458,458,458.00,458,458,458.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/SledgeHammer.java,1507,1,1,119,119,119.00,119,119,119.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/StandaloneTest.java,323,1,1,65,65,65.00,65,65,65.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/StatTest.java,2665,1,1,205,205,205.00,205,205,205.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/StaticHostProviderTest.java,392,1,1,98,98,98.00,98,98,98.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/SyncCallTest.java,1344,1,1,108,108,108.00,108,108,108.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/TestHammer.java,806,1,1,62,62,62.00,62,62,62.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/TruncateTest.java,1344,1,1,154,154,154.00,154,154,154.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/WatchedEventTest.java,1232,1,1,94,94,94.00,94,94,94.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/WatcherFuncTest.java,6128,1,1,478,478,478.00,478,478,478.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/WatcherTest.java,4698,1,1,385,385,385.00,385,385,385.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ZkDatabaseCorruptionTest.java,919,1,1,132,132,132.00,132,132,132.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ZooKeeperQuotaTest.java,944,1,1,79,79,79.00,79,79,79.00,1,No
3.4.1,src/java/test/org/apache/zookeeper/test/ZooKeeperTestClient.java,5325,1,1,421,421,421.00,421,421,421.00,1,No
3.4.1,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java,111,1,1,37,37,37.00,37,37,37.00,1,No
3.4.1,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,1383,1,1,461,461,461.00,461,461,461.00,1,No
3.4.1,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderOffer.java,252,1,1,84,84,84.00,84,84,84.00,1,No
3.4.1,src/recipes/election/test/org/apache/zookeeper/recipes/leader/LeaderElectionSupportTest.java,747,1,1,249,249,249.00,249,249,249.00,1,No
3.4.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,380,1,1,38,38,38.00,38,38,38.00,1,No
3.4.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,1923,1,1,193,193,193.00,193,193,193.00,1,No
3.4.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,2953,1,1,296,296,296.00,296,296,296.00,1,No
3.4.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,1093,1,1,110,110,110.00,110,110,110.00,1,No
3.4.1,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,380,1,1,38,38,38.00,38,38,38.00,1,No
3.4.1,src/recipes/lock/test/org/apache/zookeeper/recipes/lock/WriteLockTest.java,1540,1,1,156,156,156.00,156,156,156.00,1,No
3.4.1,src/recipes/lock/test/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java,574,1,1,59,59,59.00,59,59,59.00,1,No
3.4.1,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,2499,1,1,313,313,313.00,313,313,313.00,1,No
3.4.1,src/recipes/queue/test/org/apache/zookeeper/recipes/queue/DistributedQueueTest.java,2262,1,1,286,286,286.00,286,286,286.00,1,No
3.4.2,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,1638,1,1,126,126,126.00,126,126,126.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,132,1,1,22,22,22.00,22,22,22.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,450,1,1,75,75,75.00,75,75,75.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,786,1,1,131,131,131.00,131,131,131.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,1338,1,1,223,223,223.00,223,223,223.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,240,1,1,40,40,40.00,40,40,40.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,2284,1,1,381,381,381.00,381,381,381.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,276,1,1,46,46,46.00,46,46,46.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,156,1,1,26,26,26.00,26,26,26.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,396,1,1,66,66,66.00,66,66,66.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,568,1,1,95,95,95.00,95,95,95.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,198,1,1,33,33,33.00,33,33,33.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,618,1,1,103,103,103.00,103,103,103.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,1312,1,1,219,219,219.00,219,219,219.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,1966,1,1,328,328,328.00,328,328,328.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,354,1,1,59,59,59.00,59,59,59.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,2258,1,1,376,376,376.00,376,376,376.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,198,1,1,33,33,33.00,33,33,33.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,216,1,1,36,36,36.00,36,36,36.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,264,1,1,44,44,44.00,44,44,44.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,420,1,1,70,70,70.00,70,70,70.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,414,1,1,69,69,69.00,69,69,69.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,186,1,1,31,31,31.00,31,31,31.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,168,1,1,28,28,28.00,28,28,28.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,198,1,1,33,33,33.00,33,33,33.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,168,1,1,28,28,28.00,28,28,28.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,162,1,1,27,27,27.00,27,27,27.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,240,1,1,40,40,40.00,40,40,40.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,360,1,1,60,60,60.00,60,60,60.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,414,1,1,69,69,69.00,69,69,69.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,508,1,1,85,85,85.00,85,85,85.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,510,1,1,85,85,85.00,85,85,85.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,520,1,1,87,87,87.00,87,87,87.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,300,1,1,50,50,50.00,50,50,50.00,6,No
3.4.2,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,748,1,1,125,125,125.00,125,125,125.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,1294,1,1,151,151,151.00,151,151,151.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,2000,1,1,242,242,242.00,242,242,242.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,282,1,1,47,47,47.00,47,47,47.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,432,1,1,72,72,72.00,72,72,72.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,306,1,1,51,51,51.00,51,51,51.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,306,1,1,51,51,51.00,51,51,51.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,636,1,1,106,106,106.00,106,106,106.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,522,1,1,87,87,87.00,87,87,87.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,880,1,1,80,80,80.00,80,80,80.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,836,1,1,76,76,76.00,76,76,76.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,451,1,1,41,41,41.00,41,41,41.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,693,1,1,63,63,63.00,63,63,63.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,330,1,1,55,55,55.00,55,55,55.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,1166,1,1,106,106,106.00,106,106,106.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,792,1,1,72,72,72.00,72,72,72.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,946,1,1,86,86,86.00,86,86,86.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,577,1,1,55,55,55.00,55,55,55.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,808,1,1,135,135,135.00,135,135,135.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,693,1,1,63,63,63.00,63,63,63.00,6,No
3.4.2,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,4381,1,1,412,412,412.00,412,412,412.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/Base.java,1007,1,1,94,94,94.00,94,94,94.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/CreateTest.java,1790,1,1,163,163,163.00,163,163,163.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/DeleteTest.java,1042,1,1,95,95,95.00,95,95,95.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/ExistsTest.java,873,1,1,80,80,80.00,80,80,80.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetChildrenTest.java,1526,1,1,139,139,139.00,139,139,139.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetTest.java,1350,1,1,123,123,123.00,123,123,123.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RestTestSuite.java,462,1,1,42,42,42.00,42,42,42.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RootTest.java,479,1,1,68,68,68.00,68,68,68.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SessionTest.java,802,1,1,134,134,134.00,134,134,134.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SetTest.java,1702,1,1,155,155,155.00,155,155,155.00,6,No
3.4.2,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/WadlTest.java,477,1,1,44,44,44.00,44,44,44.00,6,No
3.4.2,src/contrib/zooinspector/src/java/com/nitido/utils/toaster/Toaster.java,1599,1,1,533,533,533.00,533,533,533.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,531,1,1,67,67,67.00,67,67,67.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,400,1,1,50,50,50.00,50,50,50.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,312,1,1,39,39,39.00,39,39,39.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/IconResource.java,264,1,1,88,88,88.00,88,88,88.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,296,1,1,37,37,37.00,37,37,37.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/Toolbar.java,222,1,1,74,74,74.00,74,74,74.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,637,1,1,79,79,79.00,79,79,79.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,2568,1,1,321,321,321.00,321,321,321.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,4918,1,1,631,631,631.00,631,631,631.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,1120,1,1,140,140,140.00,140,140,140.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,2759,1,1,318,318,318.00,318,318,318.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,2878,1,1,356,356,356.00,356,356,356.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,1496,1,1,187,187,187.00,187,187,187.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,1156,1,1,142,142,142.00,142,142,142.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,1488,1,1,186,186,186.00,186,186,186.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,1104,1,1,138,138,138.00,138,138,138.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,296,1,1,36,36,36.00,36,36,36.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,296,1,1,37,37,37.00,37,37,37.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,960,1,1,120,120,120.00,120,120,120.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,1112,1,1,139,139,139.00,139,139,139.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,6816,1,1,852,852,852.00,852,852,852.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,264,1,1,33,33,33.00,33,33,33.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,344,1,1,43,43,43.00,43,43,43.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,792,1,1,99,99,99.00,99,99,99.00,6,No
3.4.2,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,2304,1,1,288,288,288.00,288,288,288.00,6,No
3.4.2,src/java/main/org/apache/jute/BinaryInputArchive.java,1837,1,1,131,131,131.00,131,131,131.00,6,No
3.4.2,src/java/main/org/apache/jute/BinaryOutputArchive.java,2053,1,1,146,146,146.00,146,146,146.00,6,No
3.4.2,src/java/main/org/apache/jute/CsvInputArchive.java,2902,1,1,204,204,204.00,204,204,204.00,6,No
3.4.2,src/java/main/org/apache/jute/CsvOutputArchive.java,2103,1,1,150,150,150.00,150,150,150.00,6,No
3.4.2,src/java/main/org/apache/jute/Index.java,535,1,1,38,38,38.00,38,38,38.00,6,No
3.4.2,src/java/main/org/apache/jute/InputArchive.java,608,1,1,43,43,43.00,43,43,43.00,6,No
3.4.2,src/java/main/org/apache/jute/OutputArchive.java,661,1,1,47,47,47.00,47,47,47.00,6,No
3.4.2,src/java/main/org/apache/jute/Record.java,451,1,1,32,32,32.00,32,32,32.00,6,No
3.4.2,src/java/main/org/apache/jute/RecordReader.java,1317,1,1,93,93,93.00,93,93,93.00,6,No
3.4.2,src/java/main/org/apache/jute/RecordWriter.java,1514,1,1,93,93,93.00,93,93,93.00,6,No
3.4.2,src/java/main/org/apache/jute/Utils.java,3946,1,1,282,282,282.00,282,282,282.00,6,No
3.4.2,src/java/main/org/apache/jute/XmlInputArchive.java,3514,1,1,251,251,251.00,251,251,251.00,6,No
3.4.2,src/java/main/org/apache/jute/XmlOutputArchive.java,3517,1,1,251,251,251.00,251,251,251.00,6,No
3.4.2,src/java/main/org/apache/jute/compiler/CGenerator.java,1577,1,1,130,130,130.00,130,130,130.00,6,No
3.4.2,src/java/main/org/apache/jute/compiler/CSharpGenerator.java,371,1,1,53,53,53.00,53,53,53.00,6,No
3.4.2,src/java/main/org/apache/jute/compiler/CppGenerator.java,1507,1,1,125,125,125.00,125,125,125.00,6,No
